transaction_id,posting_date,fiscal_year,fiscal_quarter,cost_center,department,expense_category,vendor_name,actual_amount_usd,payment_status
TXN-202503765,2025-01-17,2025,Q1,CC-200,Marketing,Brand & Creative Assets,Adobe Systems,2016.12,Cleared
TXN-202503766,2025-03-10,2025,Q1,CC-200,Marketing,Content & SEO Agencies,Ahrefs Inc,13933.17,Settled
TXN-202503767,2026-01-31,2026,Q1,CC-300,Sales,Client Hospitality,Sweetgreen Enterprise Catering,1799.48,Audited
TXN-202503768,2025-08-21,2025,Q3,CC-200,Marketing,Events & Sponsorships,Gartner Symposium,20551.73,Cleared
TXN-202503769,2026-07-06,2026,Q3,CC-100,Engineering,Salaries & Contractors,Internal Payroll Clearing,25987.97,Cleared
TXN-202503770,2026-02-15,2026,Q1,CC-100,Engineering,DevOps Tooling,GitHub Enterprise,13711.22,Cleared
TXN-202503771,2025-12-04,2025,Q4,CC-300,Sales,Travel & Entertainment,Marriott International,7468.25,Settled
TXN-202503772,2026-07-12,2026,Q3,CC-600,Product & Design,Prototyping Software,Figma Inc,2635.61,Settled
TXN-202503773,2026-01-25,2026,Q1,CC-200,Marketing,Brand & Creative Assets,Getty Images,7006.26,Settled
TXN-202503774,2025-12-27,2025,Q4,CC-400,Operations,Professional Services,Deloitte Advisory,23174.19,Cleared
TXN-202503775,2026-07-25,2026,Q3,CC-300,Sales,Travel & Entertainment,Marriott International,3392.44,Settled
TXN-202503776,2025-05-05,2025,Q2,CC-600,Product & Design,Design Contractors,Design Pickle,6077.49,Settled
TXN-202503777,2025-11-23,2025,Q4,CC-500,Finance & Legal,Legal Counsel & Retainers,Wilson Sonsini,25349.45,Cleared
TXN-202503778,2025-12-20,2025,Q4,CC-300,Sales,Client Hospitality,Sweetgreen Enterprise Catering,3403.22,Cleared
TXN-202503779,2025-10-06,2025,Q4,CC-300,Sales,Travel & Entertainment,Delta Airlines,4351.31,Settled
TXN-202503780,2026-02-15,2026,Q1,CC-600,Product & Design,UX Research & UserTesting,Maze Analytics,12271.08,Settled
TXN-202503781,2025-09-16,2025,Q3,CC-200,Marketing,Paid Performance Ads,Meta For Business,115162.2,Settled
TXN-202503782,2025-04-08,2025,Q2,CC-200,Marketing,Brand & Creative Assets,Figma Inc,7008.53,Audited
TXN-202503783,2025-04-18,2025,Q2,CC-100,Engineering,Cloud Infrastructure,Cloudflare,67649.76,Settled
TXN-202503784,2025-09-28,2025,Q3,CC-500,Finance & Legal,External Audit & Tax,KPMG LLP,79782.78,Cleared
TXN-202503785,2026-03-28,2026,Q1,CC-500,Finance & Legal,External Audit & Tax,KPMG LLP,39513.49,Audited
TXN-202503786,2026-06-12,2026,Q2,CC-100,Engineering,Salaries & Contractors,Robert Half,43075.52,Settled
TXN-202503787,2026-05-18,2026,Q2,CC-300,Sales,Client Hospitality,OpenTable Concierge,2713.04,Settled
TXN-202503788,2026-05-24,2026,Q2,CC-200,Marketing,Events & Sponsorships,SaaStr Annual,47558.4,Cleared
TXN-202503789,2026-06-23,2026,Q2,CC-100,Engineering,DevOps Tooling,Atlassian Jira,9040.73,Audited
TXN-202503790,2025-05-20,2025,Q2,CC-700,Customer Success,Ticketing & Support Tools,Zendesk Support,11589.91,Settled
TXN-202503791,2025-08-12,2025,Q3,CC-100,Engineering,Hardware & Peripherals,Dell Direct,3293.07,Cleared
TXN-202503792,2025-05-07,2025,Q2,CC-100,Engineering,DevOps Tooling,Atlassian Jira,13687.24,Settled
TXN-202503793,2025-04-21,2025,Q2,CC-300,Sales,Commissions & Incentives,CaptivateIQ,5683.29,Settled
TXN-202503794,2026-06-20,2026,Q2,CC-400,Operations,Logistics & Shipping,FedEx Corporate,6496.1,Cleared
TXN-202503795,2025-08-14,2025,Q3,CC-100,Engineering,Salaries & Contractors,Robert Half,190699.68,Cleared
TXN-202503796,2025-02-11,2025,Q1,CC-300,Sales,Client Hospitality,OpenTable Concierge,1038.86,Cleared
TXN-202503797,2025-03-22,2025,Q1,CC-300,Sales,Commissions & Incentives,Spiff Commission Engine,19401.05,Settled
TXN-202503798,2026-02-02,2026,Q1,CC-100,Engineering,DevOps Tooling,GitHub Enterprise,10801.55,Settled
TXN-202503799,2025-08-27,2025,Q3,CC-100,Engineering,Salaries & Contractors,Internal Payroll Clearing,16036.15,Cleared
TXN-202503800,2025-03-20,2025,Q1,CC-300,Sales,Commissions & Incentives,Spiff Commission Engine,43826.89,Settled
TXN-202503801,2026-07-30,2026,Q3,CC-200,Marketing,Content & SEO Agencies,Semrush,4658.3,Settled
TXN-202503802,2025-11-24,2025,Q4,CC-600,Product & Design,Design Contractors,Toptal Design,15663.73,Settled
TXN-202503803,2025-03-19,2025,Q1,CC-500,Finance & Legal,External Audit & Tax,PwC Global,90190.11,Settled
TXN-202503804,2026-07-31,2026,Q3,CC-700,Customer Success,Retention Swag & Gifting,Printfection,840.58,Cleared
TXN-202503805,2025-06-14,2025,Q2,CC-100,Engineering,Salaries & Contractors,Internal Payroll Clearing,175009.07,Settled
TXN-202503806,2025-07-02,2025,Q3,CC-700,Customer Success,Ticketing & Support Tools,Intercom Systems,11332.61,Audited
TXN-202503807,2025-08-02,2025,Q3,CC-200,Marketing,Events & Sponsorships,SaaStr Annual,35108.23,Audited
TXN-202503808,2026-05-01,2026,Q2,CC-200,Marketing,Content & SEO Agencies,Semrush,14591.56,Cleared
TXN-202503809,2026-03-10,2026,Q1,CC-100,Engineering,Salaries & Contractors,Robert Half,164186.84,Settled
TXN-202503810,2026-04-12,2026,Q2,CC-100,Engineering,DevOps Tooling,Docker Inc,2379.61,Cleared
TXN-202503811,2025-09-01,2025,Q3,CC-400,Operations,Logistics & Shipping,UPS Supply Chain,13724.32,Settled
TXN-202503812,2025-09-27,2025,Q3,CC-200,Marketing,Content & SEO Agencies,Refine Labs,4591.3,Settled
TXN-202503813,2025-04-21,2025,Q2,CC-100,Engineering,Cloud Infrastructure,Microsoft Azure,23131.39,Settled
TXN-202503814,2025-04-19,2025,Q2,CC-300,Sales,CRM & Enablement Software,Salesforce Inc,13986.11,Settled
TXN-202503815,2026-03-15,2026,Q1,CC-100,Engineering,Salaries & Contractors,Turing Tech Talent,114096.67,Settled
TXN-202503816,2025-09-04,2025,Q3,CC-300,Sales,Travel & Entertainment,Hilton Hotels,351.96,Settled
TXN-202503817,2026-01-13,2026,Q1,CC-200,Marketing,Paid Performance Ads,TikTok Ads,75641.32,Cleared
TXN-202503818,2025-02-22,2025,Q1,CC-500,Finance & Legal,Payroll Processing,ADP TotalSource,3578.82,Settled
TXN-202503819,2025-12-08,2025,Q4,CC-500,Finance & Legal,External Audit & Tax,Ernst & Young,80173.3,Cleared
TXN-202503820,2025-03-31,2025,Q1,CC-200,Marketing,Events & Sponsorships,Web Summit,17740.5,Settled
TXN-202503821,2026-03-28,2026,Q1,CC-200,Marketing,Brand & Creative Assets,Getty Images,10754.23,Settled
TXN-202503822,2025-10-23,2025,Q4,CC-200,Marketing,Content & SEO Agencies,Semrush,13880.72,Cleared
TXN-202503823,2026-03-03,2026,Q1,CC-500,Finance & Legal,Payroll Processing,ADP TotalSource,6519.95,Settled
TXN-202503824,2025-04-25,2025,Q2,CC-200,Marketing,Paid Performance Ads,LinkedIn Marketing Solutions,39987.98,Cleared
TXN-202503825,2026-03-13,2026,Q1,CC-100,Engineering,DevOps Tooling,Docker Inc,11537.84,Cleared
TXN-202503826,2025-06-02,2025,Q2,CC-100,Engineering,DevOps Tooling,Datadog,14059.56,Settled
TXN-202503827,2026-04-30,2026,Q2,CC-200,Marketing,Events & Sponsorships,AWS re:Invent,56626.85,Settled
TXN-202503828,2025-01-11,2025,Q1,CC-200,Marketing,Paid Performance Ads,LinkedIn Marketing Solutions,81765.37,Settled
TXN-202503829,2025-07-15,2025,Q3,CC-500,Finance & Legal,Legal Counsel & Retainers,Cooley LLP,28571.97,Settled
TXN-202503830,2025-09-26,2025,Q3,CC-100,Engineering,Cloud Infrastructure,Snowflake Inc,11149.93,Settled
TXN-202503831,2025-10-15,2025,Q4,CC-200,Marketing,Paid Performance Ads,TikTok Ads,53262.17,Settled
TXN-202503832,2026-06-13,2026,Q2,CC-500,Finance & Legal,Treasury & Bank Fees,Stripe Treasury,276.59,Settled
TXN-202503833,2026-06-19,2026,Q2,CC-500,Finance & Legal,Treasury & Bank Fees,JPMorgan Chase,2272.06,Settled
TXN-202503834,2025-03-27,2025,Q1,CC-200,Marketing,Brand & Creative Assets,Canva Enterprise,3245.65,Settled
TXN-202503835,2026-05-02,2026,Q2,CC-200,Marketing,Paid Performance Ads,Google Ads,125391.64,Audited
TXN-202503836,2026-04-25,2026,Q2,CC-200,Marketing,Paid Performance Ads,Meta For Business,22663.87,Cleared
TXN-202503837,2025-03-27,2025,Q1,CC-600,Product & Design,Design Contractors,Superside Agency,8175.72,Cleared
TXN-202503838,2025-01-11,2025,Q1,CC-100,Engineering,Cloud Infrastructure,Snowflake Inc,98792.28,Cleared
TXN-202503839,2025-07-13,2025,Q3,CC-600,Product & Design,UX Research & UserTesting,Maze Analytics,15144.24,Settled
TXN-202503840,2026-02-04,2026,Q1,CC-400,Operations,SaaS Licenses & ERP,Microsoft 365,6218.44,Cleared
TXN-202503841,2025-06-14,2025,Q2,CC-300,Sales,Commissions & Incentives,CaptivateIQ,26989.1,Settled
TXN-202503842,2025-11-28,2025,Q4,CC-100,Engineering,Hardware & Peripherals,CDW Logistics,15446.91,Settled
TXN-202503843,2026-03-05,2026,Q1,CC-200,Marketing,Brand & Creative Assets,Adobe Systems,8067.58,Settled
TXN-202503844,2025-06-10,2025,Q2,CC-200,Marketing,Paid Performance Ads,Google Ads,22273.03,Settled
TXN-202503845,2026-07-09,2026,Q3,CC-100,Engineering,Cloud Infrastructure,Snowflake Inc,73551.09,Cleared
TXN-202503846,2025-09-06,2025,Q3,CC-300,Sales,CRM & Enablement Software,HubSpot Enterprise,20232.4,Cleared
TXN-202503847,2025-11-24,2025,Q4,CC-700,Customer Success,Retention Swag & Gifting,SnackNation,3710.69,Settled
TXN-202503848,2025-04-08,2025,Q2,CC-300,Sales,Client Hospitality,Topgolf Events,2028.24,Settled
TXN-202503849,2025-09-26,2025,Q3,CC-400,Operations,Office Facilities & Lease,WeWork Management,45997.8,Cleared
TXN-202503850,2025-10-28,2025,Q4,CC-100,Engineering,DevOps Tooling,Atlassian Jira,1623.35,Settled
TXN-202503851,2026-03-25,2026,Q1,CC-200,Marketing,Paid Performance Ads,Google Ads,76316.83,Settled
TXN-202503852,2025-04-26,2025,Q2,CC-100,Engineering,Salaries & Contractors,Adecco Staffing,27806.89,Settled
TXN-202503853,2026-04-03,2026,Q2,CC-300,Sales,Client Hospitality,Sweetgreen Enterprise Catering,4034.6,Settled
TXN-202503854,2026-05-21,2026,Q2,CC-600,Product & Design,UX Research & UserTesting,Optimal Workshop,15168.13,Cleared
TXN-202503855,2025-01-13,2025,Q1,CC-300,Sales,Client Hospitality,Sweetgreen Enterprise Catering,1498.37,Settled
TXN-202503856,2025-08-13,2025,Q3,CC-100,Engineering,Hardware & Peripherals,Dell Direct,11891.63,Settled
TXN-202503857,2025-04-21,2025,Q2,CC-200,Marketing,Paid Performance Ads,LinkedIn Marketing Solutions,21149.06,Settled
TXN-202503858,2026-01-09,2026,Q1,CC-300,Sales,Travel & Entertainment,Uber for Business,5946.65,Cleared
TXN-202503859,2026-06-13,2026,Q2,CC-200,Marketing,Events & Sponsorships,Web Summit,21713.22,Settled
TXN-202503860,2026-07-16,2026,Q3,CC-500,Finance & Legal,Payroll Processing,ADP TotalSource,2906.13,Cleared
TXN-202503861,2026-05-20,2026,Q2,CC-500,Finance & Legal,Treasury & Bank Fees,Stripe Treasury,1688.02,Cleared
TXN-202503862,2025-09-13,2025,Q3,CC-300,Sales,CRM & Enablement Software,Salesforce Inc,13645.78,Settled
TXN-202503863,2026-07-06,2026,Q3,CC-200,Marketing,Content & SEO Agencies,Ahrefs Inc,14387.6,Cleared
TXN-202503864,2026-03-03,2026,Q1,CC-100,Engineering,Hardware & Peripherals,Dell Direct,7223.15,Cleared
TXN-202503865,2025-11-04,2025,Q4,CC-100,Engineering,Hardware & Peripherals,Dell Direct,22635.38,Settled
TXN-202503866,2026-07-09,2026,Q3,CC-200,Marketing,Paid Performance Ads,Meta For Business,72593.5,Settled
TXN-202503867,2025-03-21,2025,Q1,CC-200,Marketing,Events & Sponsorships,AWS re:Invent,21915.1,Settled
TXN-202503868,2025-11-17,2025,Q4,CC-300,Sales,Client Hospitality,Topgolf Events,4080.21,Settled
TXN-202503869,2026-03-20,2026,Q1,CC-300,Sales,CRM & Enablement Software,HubSpot Enterprise,35529.11,Cleared
TXN-202503870,2025-01-24,2025,Q1,CC-100,Engineering,Hardware & Peripherals,Apple Enterprise,24391.97,Settled
TXN-202503871,2026-03-09,2026,Q1,CC-200,Marketing,Events & Sponsorships,Gartner Symposium,56421.61,Settled
TXN-202503872,2025-01-14,2025,Q1,CC-100,Engineering,Hardware & Peripherals,Apple Enterprise,10790.08,Cleared
TXN-202503873,2025-03-27,2025,Q1,CC-100,Engineering,Salaries & Contractors,Internal Payroll Clearing,64716.43,Cleared
TXN-202503874,2026-01-18,2026,Q1,CC-500,Finance & Legal,External Audit & Tax,PwC Global,56592.55,Settled
TXN-202503875,2026-02-20,2026,Q1,CC-100,Engineering,Salaries & Contractors,Internal Payroll Clearing,201947.19,Settled
TXN-202503876,2025-06-07,2025,Q2,CC-200,Marketing,Content & SEO Agencies,Semrush,13651.28,Settled
TXN-202503877,2025-04-14,2025,Q2,CC-100,Engineering,Hardware & Peripherals,Dell Direct,23492.19,Settled
TXN-202503878,2025-01-20,2025,Q1,CC-500,Finance & Legal,Payroll Processing,Rippling,5061.42,Settled
TXN-202503879,2025-07-07,2025,Q3,CC-300,Sales,CRM & Enablement Software,Salesforce Inc,13642.17,Settled
TXN-202503880,2025-09-28,2025,Q3,CC-100,Engineering,Salaries & Contractors,Robert Half,130420.77,Settled
TXN-202503881,2025-02-26,2025,Q1,CC-300,Sales,Client Hospitality,Topgolf Events,1319.93,Settled
TXN-202503882,2026-06-11,2026,Q2,CC-400,Operations,Professional Services,Accenture Strategy,26986.51,Settled
TXN-202503883,2025-05-28,2025,Q2,CC-700,Customer Success,Customer Advisory Board,Ritz-Carlton Conference Suites,28148.8,Cleared
TXN-202503884,2025-10-25,2025,Q4,CC-100,Engineering,Salaries & Contractors,Adecco Staffing,152924.1,Settled
TXN-202503885,2025-04-20,2025,Q2,CC-600,Product & Design,Prototyping Software,InVision App,3961.65,Cleared
TXN-202503886,2025-08-04,2025,Q3,CC-600,Product & Design,Design Contractors,Superside Agency,16711.73,Settled
TXN-202503887,2026-03-01,2026,Q1,CC-600,Product & Design,Design Contractors,Toptal Design,12534.62,Cleared
TXN-202503888,2025-01-15,2025,Q1,CC-300,Sales,Travel & Entertainment,Uber for Business,7436.24,Cleared
TXN-202503889,2026-01-31,2026,Q1,CC-300,Sales,Commissions & Incentives,CaptivateIQ,51011.26,Cleared
TXN-202503890,2025-05-21,2025,Q2,CC-200,Marketing,Content & SEO Agencies,Semrush,14955.14,Cleared
TXN-202503891,2026-01-05,2026,Q1,CC-400,Operations,Office Facilities & Lease,Regus Workspaces,39616.58,Settled
TXN-202503892,2025-06-10,2025,Q2,CC-300,Sales,Client Hospitality,OpenTable Concierge,3858.36,Settled
TXN-202503893,2025-12-16,2025,Q4,CC-300,Sales,CRM & Enablement Software,HubSpot Enterprise,4146.59,Settled
TXN-202503894,2025-02-13,2025,Q1,CC-200,Marketing,Brand & Creative Assets,Adobe Systems,10413.55,Settled
TXN-202503895,2025-10-01,2025,Q4,CC-400,Operations,SaaS Licenses & ERP,NetSuite ERP,36476.63,Settled
TXN-202503896,2026-03-21,2026,Q1,CC-500,Finance & Legal,Treasury & Bank Fees,Silicon Valley Bank,1870.28,Settled
TXN-202503897,2025-08-26,2025,Q3,CC-100,Engineering,DevOps Tooling,GitHub Enterprise,1709.92,Settled
TXN-202503898,2025-10-31,2025,Q4,CC-500,Finance & Legal,External Audit & Tax,PwC Global,27607.98,Settled
TXN-202503899,2026-03-31,2026,Q1,CC-300,Sales,Commissions & Incentives,Spiff Commission Engine,35489.82,Settled
TXN-202503900,2025-01-30,2025,Q1,CC-500,Finance & Legal,Treasury & Bank Fees,JPMorgan Chase,3322.36,Cleared
TXN-202503901,2026-07-23,2026,Q3,CC-200,Marketing,Paid Performance Ads,Google Ads,60769.12,Settled
TXN-202503902,2026-03-23,2026,Q1,CC-200,Marketing,Brand & Creative Assets,Adobe Systems,11293.75,Settled
TXN-202503903,2026-02-27,2026,Q1,CC-600,Product & Design,UX Research & UserTesting,Maze Analytics,15108.29,Cleared
TXN-202503904,2026-04-15,2026,Q2,CC-100,Engineering,Hardware & Peripherals,Apple Enterprise,1593.56,Settled
TXN-202503905,2026-02-04,2026,Q1,CC-500,Finance & Legal,External Audit & Tax,KPMG LLP,86784.32,Settled
TXN-202503906,2025-04-02,2025,Q2,CC-200,Marketing,Content & SEO Agencies,Refine Labs,20477.08,Settled
TXN-202503907,2026-01-14,2026,Q1,CC-300,Sales,Commissions & Incentives,CaptivateIQ,42254.09,Cleared
TXN-202503908,2026-06-16,2026,Q2,CC-200,Marketing,Content & SEO Agencies,Ahrefs Inc,3747.69,Settled
TXN-202503909,2025-12-03,2025,Q4,CC-300,Sales,CRM & Enablement Software,ZoomInfo Technologies,10390.75,Settled
TXN-202503910,2025-03-19,2025,Q1,CC-200,Marketing,Brand & Creative Assets,Figma Inc,11788.18,Settled
TXN-202503911,2025-08-29,2025,Q3,CC-100,Engineering,DevOps Tooling,GitHub Enterprise,13823.97,Settled
TXN-202503912,2026-06-21,2026,Q2,CC-100,Engineering,Cloud Infrastructure,Cloudflare,82060.3,Settled
TXN-202503913,2026-05-24,2026,Q2,CC-100,Engineering,Salaries & Contractors,Adecco Staffing,21143.59,Settled
TXN-202503914,2025-10-28,2025,Q4,CC-700,Customer Success,Retention Swag & Gifting,Sendoso Enterprise,4246.12,Settled
TXN-202503915,2025-06-17,2025,Q2,CC-700,Customer Success,Customer Advisory Board,Four Seasons Hotels,19282.3,Settled
TXN-202503916,2025-03-07,2025,Q1,CC-200,Marketing,Brand & Creative Assets,Canva Enterprise,11267.93,Settled
TXN-202503917,2026-05-05,2026,Q2,CC-400,Operations,Logistics & Shipping,DHL Express,10614.12,Cleared
TXN-202503918,2025-10-09,2025,Q4,CC-200,Marketing,Events & Sponsorships,AWS re:Invent,35237.02,Settled
TXN-202503919,2026-04-04,2026,Q2,CC-300,Sales,Travel & Entertainment,Delta Airlines,4867.35,Settled
TXN-202503920,2025-10-21,2025,Q4,CC-500,Finance & Legal,Legal Counsel & Retainers,Cooley LLP,6725.64,Settled
TXN-202503921,2026-05-18,2026,Q2,CC-600,Product & Design,UX Research & UserTesting,Maze Analytics,14335.85,Settled
TXN-202503922,2025-02-24,2025,Q1,CC-200,Marketing,Paid Performance Ads,Google Ads,110652.71,Settled
TXN-202503923,2025-12-28,2025,Q4,CC-400,Operations,Professional Services,McKinsey & Co,28304.07,Cleared
TXN-202503924,2026-07-23,2026,Q3,CC-100,Engineering,Salaries & Contractors,Adecco Staffing,179619.83,Cleared
TXN-202503925,2026-03-22,2026,Q1,CC-700,Customer Success,Retention Swag & Gifting,SnackNation,5709.57,Settled
TXN-202503926,2025-11-22,2025,Q4,CC-100,Engineering,DevOps Tooling,GitHub Enterprise,11617.62,Settled
TXN-202503927,2025-05-22,2025,Q2,CC-300,Sales,CRM & Enablement Software,Salesforce Inc,15562.12,Settled
TXN-202503928,2025-07-21,2025,Q3,CC-300,Sales,CRM & Enablement Software,HubSpot Enterprise,2635.53,Cleared
TXN-202503929,2026-04-30,2026,Q2,CC-400,Operations,Office Facilities & Lease,CBRE Property Management,74667.27,Cleared
TXN-202503930,2025-08-30,2025,Q3,CC-100,Engineering,Hardware & Peripherals,Dell Direct,1761.82,Settled
TXN-202503931,2026-07-25,2026,Q3,CC-600,Product & Design,Design Contractors,Toptal Design,15727.73,Settled
TXN-202503932,2025-10-19,2025,Q4,CC-100,Engineering,DevOps Tooling,Sentry,2965.89,Cleared
TXN-202503933,2025-10-09,2025,Q4,CC-300,Sales,Travel & Entertainment,Marriott International,4569.22,Settled
TXN-202503934,2026-06-06,2026,Q2,CC-100,Engineering,Salaries & Contractors,Robert Half,130261.45,Settled
TXN-202503935,2026-04-13,2026,Q2,CC-200,Marketing,Paid Performance Ads,Google Ads,101988.32,Audited
TXN-202503936,2026-04-14,2026,Q2,CC-300,Sales,Travel & Entertainment,Marriott International,7427.71,Settled
TXN-202503937,2025-02-28,2025,Q1,CC-200,Marketing,Brand & Creative Assets,Getty Images,6756.41,Cleared
TXN-202503938,2025-03-05,2025,Q1,CC-100,Engineering,DevOps Tooling,Docker Inc,1976.45,Settled
TXN-202503939,2025-12-04,2025,Q4,CC-100,Engineering,DevOps Tooling,Datadog,1262.24,Settled
TXN-202503940,2026-06-08,2026,Q2,CC-200,Marketing,Events & Sponsorships,SaaStr Annual,61439.04,Settled
TXN-202503941,2025-05-12,2025,Q2,CC-400,Operations,SaaS Licenses & ERP,Microsoft 365,21900.87,Cleared
TXN-202503942,2026-04-20,2026,Q2,CC-600,Product & Design,Design Contractors,Design Pickle,16567.36,Settled
TXN-202503943,2025-11-04,2025,Q4,CC-100,Engineering,Hardware & Peripherals,CDW Logistics,18922.95,Cleared
TXN-202503944,2026-04-04,2026,Q2,CC-200,Marketing,Paid Performance Ads,TikTok Ads,52167.76,Audited
TXN-202503945,2026-05-23,2026,Q2,CC-100,Engineering,Hardware & Peripherals,Dell Direct,4740.28,Settled
TXN-202503946,2026-04-03,2026,Q2,CC-100,Engineering,Hardware & Peripherals,CDW Logistics,10192.96,Settled
TXN-202503947,2025-01-27,2025,Q1,CC-300,Sales,Client Hospitality,Sweetgreen Enterprise Catering,2503.47,Settled
TXN-202503948,2025-06-05,2025,Q2,CC-300,Sales,CRM & Enablement Software,Gong.io,6029.98,Settled
TXN-202503949,2025-05-07,2025,Q2,CC-100,Engineering,Hardware & Peripherals,Dell Direct,9929.26,Settled
TXN-202503950,2025-01-10,2025,Q1,CC-100,Engineering,Hardware & Peripherals,Dell Direct,20327.09,Settled
TXN-202503951,2025-01-28,2025,Q1,CC-100,Engineering,DevOps Tooling,Sentry,8170.05,Cleared
TXN-202503952,2026-06-11,2026,Q2,CC-500,Finance & Legal,Treasury & Bank Fees,JPMorgan Chase,1570.68,Settled
TXN-202503953,2026-03-07,2026,Q1,CC-700,Customer Success,Retention Swag & Gifting,Sendoso Enterprise,2438.75,Settled
TXN-202503954,2025-12-03,2025,Q4,CC-100,Engineering,Salaries & Contractors,Internal Payroll Clearing,37356.76,Settled
TXN-202503955,2025-10-10,2025,Q4,CC-100,Engineering,Cloud Infrastructure,Cloudflare,54220.71,Settled
TXN-202503956,2025-03-28,2025,Q1,CC-500,Finance & Legal,External Audit & Tax,Ernst & Young,19115.58,Settled
TXN-202503957,2025-11-07,2025,Q4,CC-600,Product & Design,Prototyping Software,InVision App,2644.18,Settled
TXN-202503958,2026-05-04,2026,Q2,CC-200,Marketing,Events & Sponsorships,AWS re:Invent,13461.08,Settled
TXN-202503959,2025-10-11,2025,Q4,CC-100,Engineering,Salaries & Contractors,Robert Half,62451.06,Cleared
TXN-202503960,2025-03-24,2025,Q1,CC-100,Engineering,DevOps Tooling,Atlassian Jira,13524.28,Cleared
